rank_by_demand,GEOHASH,mean_speed,peak_hour_vehicle_count,total_vehicle_count,lat,lon,veh_mean,veh_std,mean_daily_vehicle_count,cv,consistency,vol_norm,speed_norm,cons_norm,demand_score,nearest_station_km,dist_norm,underserved_score
63,sxk96j,48.08,629,10645,41.03118896484379,28.9215087890625,425.8,133.81610515928193,1774.1666666666667,0.31426985711359245,0.7608787454018052,0.15634814665524596,0.3523825958338435,0.5953084966279725,0.39152099390306444,0.21148598786767372,0.0027109864520604957,0.3137589924128637
64,sxk9tm,28.273809523809526,146,10352,41.0751342773438,29.0643310546875,61.61904761904762,36.53131042001789,1478.857142857143,0.5928574333909781,0.6278025760730734,0.13030936665491005,0.15986939580466572,0.37008888945041657,0.3912116424761386,0.7636473523578499,0.010573056171719834,0.31508392521525486
65,sxk92f,16.3,157,1607,41.0147094726563,28.8665771484375,80.35,36.84001685810232,229.57142857142858,0.45849429816607123,0.6856386077459558,0.020154179472968204,0.043485763589300716,0.46797124058646555,0.390625608776987,1.4472634440797723,0.020306872625106276,0.31656186154661087
66,sxk9k7,20.63095238095238,88,6732,41.0202026367188,29.0203857421875,40.07142857142857,23.885097056951995,961.7142857142857,0.5960630281443549,0.6265416730833236,0.08471053559731948,0.08558197098634761,0.3679549230349951,0.3902716611097545,0.9152734433474011,0.01273201725690904,0.3147637323391854
67,sxk97j,23.75,140,1865,41.0311889648438,28.9654541015625,93.25,32.22597023977303,266.42857142857144,0.345586812219061,0.743170184873364,0.023404040912984328,0.11589864591220328,0.5653383294221269,0.39000009256725654,1.0485412815470625,0.014629580365623535,0.31492599012692996
68,sxk92e,17.789473684210527,81,891,41.0202026367188,28.8555908203125,46.89473684210526,19.209068277601784,127.28571428571429,0.4096209845865894,0.7094105514421508,0.011135184158814933,0.05796322434336743,0.508203145728539,0.3898192539221051,1.2045514486565938,0.016850965072471604,0.31522559615217843
69,sxk3pb,18.09090909090909,64,699,40.9597778320313,28.8226318359375,31.772727272727273,12.835708443845677,116.5,0.403985101224202,0.7122582704959276,0.010184158814934246,0.060893131274000895,0.5130226575155015,0.38942867152836713,2.972066360781623,0.042018110699357944,0.31994655936256533
70,sxk9c9,21.26086956521739,106,1296,41.0971069335938,28.8995361328125,56.34782608695652,20.803427811196215,185.14285714285714,0.36919663553165233,0.7303552857560922,0.01623671083791001,0.09170467151485182,0.5436502498826385,0.3893370039410271,0.3858117596720037,0.005193161881202553,0.3125082355290622
71,sxk3x7,46.34615384615385,1053,15984,41.0641479492188,28.8006591796875,614.7692307692307,301.28369457271435,2283.4285714285716,0.49007607975962414,0.6711066727286286,0.20125207839975814,0.335529871336598,0.44337723015889335,0.3886425238306784,1.050572309452665,0.014658499598339437,0.31384571898421065
72,sx7ghs,14.933333333333334,3,22,41.3333129882813,27.9766845703125,1.4666666666666666,0.6399404734221844,3.6666666666666665,0.4363230497630873,0.6962222044441492,0.0002351320938512957,0.03020196862178838,0.48588303879133143,0.3882335832186554,68.83361283890434,0.979802069440639,0.5065472804630522
73,sxk999,19.38095238095238,120,1426,41.0531616210938,28.8995361328125,67.9047619047619,28.03908836232869,203.71428571428572,0.4129178510520556,0.7077552309608107,0.017874237920088677,0.07343215851606194,0.5054016627098968,0.3879878039472051,0.717340610334499,0.009913707550662265,0.31237298466789654
74,sxk99s,19.096774193548388,218,3281,41.0696411132813,28.8995361328125,105.83870967741936,51.98852230649476,468.7142857142857,0.49120517875224323,0.6705985294637616,0.041240489746561186,0.07066998916797858,0.44251724277662546,0.38792269667821205,0.24855555473892446,0.0032388095450225397,0.31098591925157415
75,sxk9n3,39.074074074074076,1099,13012,40.9652709960938,29.1082763671875,481.9259259259259,247.08686201196002,1858.857142857143,0.5127071375890776,0.6610664914252867,0.16381569002871968,0.26484634693681647,0.4263851142861841,0.3877309637905517,0.4295181240455512,0.005815484459340449,0.3113478679243095
76,sxk9jv,40.27777777777778,677,7972,40.9872436523438,29.0863037109375,442.8888888888889,136.09637108395734,1138.857142857143,0.30729235819188416,0.76493983440942,0.10033002468886984,0.2765461663526471,0.6021815293852404,0.38763746831568885,0.46388070197120046,0.00630476350125264,0.3113709273528016
77,sxk9tt,26.547619047619047,142,8879,41.0751342773438,29.0753173828125,52.851190476190474,31.092799074108832,1268.4285714285713,0.5883083955796203,0.6296006510971509,0.11175492517760868,0.14309108334569978,0.3731319718643546,0.3875765319579653,0.6652455829615754,0.009171941169322533,0.3118956138002368
78,sxk3x3,16.77777777777778,115,1591,41.0531616210938,28.8006591796875,58.925925925925924,27.853912756387672,227.28571428571428,0.47269367970440257,0.679027834356374,0.01995263767823852,0.04812969191127657,0.4567830932761569,0.38689402992096766,1.0176306174880718,0.014189452150319772,0.3123531143668381
79,sxk9w0,23.833333333333332,42,569,41.0476684570313,29.0972900390625,23.708333333333332,7.578454394828325,81.28571428571429,0.3196536124221584,0.7577746088722098,0.007079155539880082,0.11670863341022232,0.5900550210181209,0.38653799195049754,2.3499311680191184,0.03315970340193911,0.31586233424078586
80,sxk90r,17.56,155,2027,40.99822998046879,28.8446044921875,81.08,38.94538911518709,289.57142857142856,0.48033287018631915,0.6755237420852088,0.025444651584622356,0.05573277455934865,0.4508527280664683,0.38617303903780026,1.1857769065675656,0.01658363967024085,0.3122551591642884
81,sxk97n,29.275862068965516,294,5479,41.0366821289063,28.9654541015625,188.93103448275863,76.55760251250724,782.7142857142857,0.4052145414949733,0.7116351065767683,0.06892729379755125,0.16960919621187992,0.5119680078829772,0.3859744896118071,0.45428363143104256,0.006168113524373368,0.31001321439432034
82,sxk9c2,49.148148148148145,612,10962,41.0916137695313,28.8885498046875,406.0,114.31838132029473,1566.0,0.28157236778328365,0.7802914803240374,0.13799314757897918,0.3627648355862298,0.6281628277639018,0.385799688666401,0.3551188722188142,0.004756134525481204,0.3095909778382171
83,sxkc2b,23.333333333333332,228,2626,41.0037231445313,29.2181396484375,109.41666666666667,44.2570718167967,375.14285714285717,0.4044819967987103,0.7120062786702417,0.032989872524814834,0.11184870842210805,0.5125961837127221,0.3854595604783195,0.5600561885470563,0.007674179091348663,0.30990248420092537
84,sxk99g,17.346153846153847,154,2323,41.0641479492188,28.9105224609375,89.34615384615384,44.80084133825373,331.85714285714283,0.5014299934487989,0.6660317193364378,0.029173174787121472,0.05365422202597057,0.4347883219028241,0.3854479851663344,0.7301430079113369,0.01009599727392248,0.31037758758785206
85,sxk9ex,22.517241379310345,347,5439,41.0861206054688,28.9874267578125,187.55172413793105,99.91195631543967,777.0,0.5327168106512781,0.6524362446152611,0.06842343931072706,0.10391641706219742,0.41177918742336683,0.38539263202137763,0.3881145956414891,0.005225951312172157,0.3093592958795366
86,sxk9qe,43.53846153846154,844,11647,41.0202026367188,29.1192626953125,447.96153846153845,209.49663114603646,1941.1666666666667,0.467666558752021,0.6813536726286896,0.17107329403268334,0.30823952332641796,0.460719368153107,0.3852086636490377,0.3781283872502895,0.005083760511337784,0.30918368302149773
87,sxk97r,24.3,151,2909,41.0421752929688,28.9764404296875,96.96666666666667,40.63248516365584,484.8333333333333,0.4190355981083204,0.7047039562172183,0.04266177927814446,0.121244563399129,0.5002376509818082,0.3850050508156952,0.28637859499173407,0.0037773611326578633,0.3087595128790877
88,sxk96x,41.85,763,8811,41.0421752929688,28.9434814453125,440.55,142.90426497263275,1258.7142857142858,0.32437694920510357,0.7550720364018749,0.11089837255000755,0.2918279304819398,0.5854811569430728,0.3849970385190364,1.5805161441928186,0.02220422018688098,0.31243847485260534
89,sxk91z,16.65,66,825,40.9982299804688,28.9105224609375,41.25,19.106006220144767,117.85714285714286,0.4631759083559174,0.6834448232021807,0.010303824255554995,0.04688771108098068,0.4642584549263922,0.38393728978876174,1.0807554883059047,0.015088269357265297,0.3101674857024625
90,sxkbfb,31.037037037037038,226,3877,40.9158325195313,29.3060302734375,143.59259259259258,47.719742132306074,553.8571428571429,0.3323273246229795,0.7505663071820424,0.04874792160024185,0.1867275526834242,0.5778556100847743,0.3839268170120485,3.9986861803005582,0.05663586035682344,0.31846862568100354
91,sxk96d,26.90625,242,4595,41.0147094726563,28.9434814453125,143.59375,61.3008758422933,656.4285714285714,0.4269049024896028,0.7008175515097346,0.05779210963873633,0.1465769223996746,0.49366025590072277,0.38365502927961037,0.995332831847745,0.013871960278246952,0.3096984154793377
92,sxkdss,24.0,2,9,41.2454223632813,29.0313720703125,1.125,0.3535533905932738,1.8,0.3142696802480036,0.7608788477957578,7.053962815538872e-05,0.11832860840626042,0.5953086699206506,0.38359842127632965,6.025188884065195,0.08549066000182684,0.3239768690214291
93,sxkb6s,43.333333333333336,860,13289,40.8499145507813,29.2950439453125,492.18518518518516,231.65508794775,1898.4285714285713,0.4706665192698128,0.6799638034164951,0.16730488234997729,0.30624570794667877,0.45836713785088523,0.3834521563611621,6.0682721218376665,0.08610411005628435,0.32398254710018654
94,sxk9eu,19.95,165,1980,41.0696411132813,28.9984130859375,99.0,44.76135551308094,282.85714285714283,0.45213490416796775,0.6886412530473344,0.024852622562603916,0.07896321600253485,0.4730529512990689,0.3833479367403553,0.5406822886092214,0.007398319601987973,0.30815801331268183
95,sxk9vh,25.928571428571427,123,8529,41.1135864257813,29.0533447265625,50.767857142857146,31.398724794710382,1218.4285714285713,0.6184764644632946,0.6178650242724484,0.10734619841789689,0.13707403336041543,0.3532704649035344,0.38320498218153065,0.1853159741532445,0.0023383590180906127,0.30703165754884265
96,sxk91h,18.26086956521739,50,729,40.9817504882813,28.8775634765625,31.695652173913043,13.821704876450648,104.14285714285714,0.436075736828992,0.6963421039395222,0.009094573487176901,0.06254512158616622,0.48608595804716,0.38300094187717054,0.5279372529347008,0.007216846638653884,0.3078441228294672
97,sxkc29,24.136363636363637,312,3771,41.0092163085938,29.2071533203125,171.4090909090909,77.16195651010628,538.7142857142857,0.4501625678102452,0.68957785988781,0.047412707210157695,0.11965404249392796,0.47463807526044954,0.38273775590899034,0.4689695380660266,0.0063772220011449375,0.30746564912742125
98,sxkbf8,23.652173913043477,155,1818,40.9158325195313,29.2950439453125,79.04347826086956,30.492142446672094,259.7142857142857,0.3857641783633584,0.7216235024786389,0.022812011890965888,0.11494779102322439,0.5288724815592233,0.3826961649503603,3.9347301430800536,0.05572520840622018,0.3173019736415323
99,sxk9tw,33.916666666666664,195,12323,41.0806274414063,29.0753173828125,73.35119047619048,46.08676273262293,1760.4285714285713,0.6283028596100866,0.6141363654175858,0.15513679649317275,0.2147171206705267,0.3469600406793682,0.382545270181302,0.38999716161657966,0.005252756637390242,0.3070867674725197
100,sxk99m,21.923076923076923,114,1648,41.0751342773438,28.8885498046875,63.38461538461539,26.079995280792403,235.42857142857142,0.4114562362196023,0.7084881375269324,0.020670630321963014,0.09814122768640116,0.506642042033651,0.38222135526179135,0.28306539275793435,0.0037301853818127897,0.3065231212857957
101,sxk3jp,43.458333333333336,935,10564,40.9982299804688,28.7017822265625,440.1666666666667,192.87925185748063,1760.6666666666667,0.4381959527233073,0.6953155431333554,0.15515779043012376,0.30746068919370734,0.4843485949815187,0.38221040745325346,0.8310128749575209,0.011532254821681376,0.3080747769269391
102,sxk9tq,28.571428571428573,132,9260,41.0806274414063,29.0643310546875,55.11904761904762,33.263565423993285,1322.857142857143,0.6034858521738107,0.6236412991385748,0.11655413916460924,0.1627622082975909,0.3630462975177492,0.3820576665965772,0.5410098233591888,0.007402983276785706,0.3071267299326189
103,sxk9et,16.55,141,1659,41.0751342773438,28.9874267578125,82.95,42.453039070433924,237.0,0.5117907060870661,0.661467222925505,0.02080919030583967,0.04591572608335785,0.4270633167886913,0.3820425406856508,0.745061392720888,0.010308415941761897,0.30769571573687304
104,sxk9ue,39.416666666666664,182,13883,41.1080932617188,29.0313720703125,82.63690476190476,48.36505711403193,1983.2857142857142,0.5852718861239673,0.6308066198316474,0.17478712147931674,0.2681762955397836,0.3751729669277215,0.38197526546326754,0.37915501706213933,0.005098378403273227,0.3065998880512687
105,sxk9hw,25.454545454545453,181,3726,40.9927368164063,29.0313720703125,112.9090909090909,48.5234245212838,532.2857142857143,0.42975657788196014,0.6994197582090504,0.04684587091248047,0.13246657200804737,0.4912946147819299,0.381941886810212,1.2978722701054308,0.018179733892079393,0.3091894562265855
106,sxk977,27.1875,129,1443,41.0202026367188,28.9764404296875,90.1875,29.0567691482266,206.14285714285714,0.3221817784937427,0.7563256552659658,0.018088376076988964,0.14931063020548888,0.5876027956222226,0.3817715581012924,1.5507249404070653,0.021780031650233848,0.3097732528110807
107,sxkb9k,35.84615384615385,265,3433,40.8938598632813,29.2401123046875,132.03846153846155,34.47721655729275,490.42857142857144,0.26111495207772284,0.79294912676475,0.04315513679649317,0.23347144658619845,0.6495847711031906,0.3814530886430252,0.8155872835829507,0.011312614182815192,0.3074249937509832
108,sxk931,24.88,265,3959,41.00921630859379,28.8775634765625,158.36,71.68500540559371,565.5714285714286,0.4526711632049826,0.6883870385323348,0.04978082329823146,0.12688207638534152,0.47262271579187154,0.38135033189188755,0.56885239612473,0.007799425806696305,0.30664015067484934
109,sxk97t,25.434782608695652,130,1960,41.0311889648438,28.9874267578125,85.21739130434783,31.69880485521515,280.0,0.37197577125581277,0.7288758452962099,0.024600695319191814,0.13227448011128398,0.5411464281924139,0.3808472892646935,1.3066568184549963,0.018304814594970964,0.30833879433074907
110,sxk92z,18.071428571428573,148,2258,41.0421752929688,28.8665771484375,80.64285714285714,41.61215481769033,322.57142857142856,0.516005462746183,0.6596282299593698,0.028354411246032142,0.06070378354719127,0.4239509843889501,0.3807562674366487,0.8417557251957852,0.011685219232074483,0.3069420577957339
111,sxkc2c,22.964285714285715,292,3717,41.0092163085938,29.2181396484375,132.75,64.14256401578065,531.0,0.48318315642408644,0.6742255638952726,0.046732503652945026,0.10826162093088088,0.4486556766825975,0.38061890088372774,0.19932910314437516,0.0025378880040068464,0.3050026983077836
112,sxk97q,24.05263157894737,274,2933,41.0366821289063,28.9764404296875,154.3684210526316,66.7933883340724,419.0,0.4326881617249078,0.6979885970412668,0.0368569557111906,0.11884017945764089,0.48887250150919376,0.3805509243201418,0.5902281999292223,0.008103789839807982,0.30606149742407507
113,sxk96e,24.625,153,2993,41.0202026367188,28.9434814453125,93.53125,39.95722258987446,427.57142857142856,0.4272071910665928,0.7006691153599579,0.03761273744142691,0.12440351464140326,0.49340904088970855,0.38016712250623413,1.0482744746035257,0.01462578137690995,0.30705885428036933
114,sxk963,19.59090909090909,80,954,41.0092163085938,28.9324951171875,43.36363636363637,19.060169025746944,136.28571428571428,0.4395426819253279,0.6946650575601844,0.011928754975563055,0.0754729062383437,0.4832477058741508,0.3799720467911085,1.855427831600723,0.026118610059388248,0.3092013594447645
115,sxk9vc,21.023809523809526,54,4373,41.0971069335938,29.0863037109375,26.029761904761905,14.431098154851117,624.7142857142857,0.5544076126050417,0.6433318982040326,0.05499571723686198,0.08940048347700885,0.3963708890579392,0.3799518913869162,0.33817089786692944,0.004514817105374229,0.30486447653060783
116,sxk92s,19.625,122,1336,41.0256958007813,28.8555908203125,55.666666666666664,25.762572560354613,222.66666666666666,0.46280070466871526,0.6836201246064295,0.019545355301388956,0.07580426476026059,0.464555136996531,0.3799424256219225,0.8307189339468466,0.011528069478649414,0.30625955439326785
117,sxk3xe,50.888888888888886,1112,17249,41.0641479492188,28.8116455078125,638.8518518518518,328.90607774440406,2464.1428571428573,0.5148393587503629,0.6601360033481902,0.21718647654557363,0.37968457443373876,0.42481034578883275,0.37964993510043177,1.0587652401165861,0.014775156424098256,0.3066749793651651
118,sxk9dz,27.40909090909091,233,3284,41.0861206054688,28.9544677734375,149.27272727272728,58.7951907801519,469.14285714285717,0.3938776483418625,0.7174230831447697,0.04127827883307301,0.1514644605979486,0.5217636445891859,0.37955253015498913,1.696743077899624,0.023859142669457874,0.3084138526578829
119,sxk9qh,19.904761904761905,185,2034,41.0256958007813,29.0972900390625,96.85714285714286,46.47395584011083,290.57142857142856,0.479819603064037,0.6757580437030651,0.025532826119816592,0.07852350850361024,0.45124926276235594,0.3794592130612964,1.3958700350365898,0.019575096389002636,0.30748238972683767
120,sxk981,22.454545454545453,217,2899,41.0531616210938,28.8336181640625,131.77272727272728,61.85846503890714,414.14285714285717,0.4694329875286753,0.6805346065367853,0.03642867939739003,0.10330702207936177,0.4593331714779122,0.37908886737046893,0.47320622070011115,0.006437546928587113,0.3045586032820926
121,sxk9ed,21.21875,170,2928,41.0586547851563,28.9874267578125,91.5,45.2940215381321,418.2857142857143,0.4950166288266348,0.6688888810453238,0.036793973900337576,0.0912952756598748,0.43962381454560145,0.37893316716132663,0.9065704400411241,0.01260809765085773,0.30566815325923286
122,sxk9d7,20.4375,117,1088,41.0641479492188,28.9324951171875,68.0,30.128613199636877,181.33333333333334,0.44306784116461484,0.6929681138157434,0.015900807846693874,0.08370164286594627,0.4803757791764315,0.37891506689884935,0.193441569571017,0.002454057076297306,0.303622864934339
123,sxk8yr,26.517241379310345,133,2304,40.9542846679688,29.1082763671875,79.44827586206897,30.03995697031414,329.14285714285717,0.37810709727784064,0.725633009201744,0.02893384390587998,0.14279581696711155,0.5356582158774603,0.37875982003829856,0.9704411152640714,0.013517534156086926,0.30571136286185624
124,sxk3jq,45.611111111111114,721,13763,40.9927368164063,28.7127685546875,382.30555555555554,182.92868547128953,1966.142857142857,0.4784881695087697,0.6763665889408177,0.17327555801884414,0.328385366225866,0.4522791715738866,0.3785780034564396,0.28551783583822027,0.0037651050261789014,0.30361542377038747
125,sxk9hm,15.53125,53,877,40.9872436523438,29.0203857421875,27.40625,14.309616380872756,125.28571428571429,0.5221296740834892,0.6569742493208564,0.01095883508842646,0.03601362892007502,0.419459357677136,0.3785672004036179,2.083439328643731,0.029365201367512854,0.3087268005963969
126,sxk99b,24.90625,148,3100,41.0476684570313,28.9105224609375,96.875,42.273113547883575,442.85714285714283,0.4363676237155841,0.6962005989895597,0.03896054819368166,0.12713722244721753,0.48584647347674437,0.3785084020580244,0.4473225482893003,0.006068996627566842,0.3040205209719329
127,sxk926,25.846153846153847,444,5424,41.0147094726563,28.8446044921875,208.6153846153846,107.19890929410688,774.8571428571429,0.513859078472238,0.6605634660586662,0.06823449387816798,0.1362729468239131,0.4255337884925271,0.3783421205904155,0.2127075300328655,0.002728379645945238,0.30321937240152147
128,sxk9bc,20.666666666666668,69,679,41.0971069335938,28.8665771484375,28.291666666666668,11.903522192179512,97.0,0.4207430524332996,0.7038570403615946,0.008464755378646646,0.08592910848549865,0.4988043210529549,0.3782145093542647,0.9598640740000036,0.01336693065284726,0.3052449936139812
129,sxkc0m,54.578947368421055,1027,11549,40.9872436523438,29.1961669921875,607.8421052631579,250.9796944327247,2309.8,0.4129027789604229,0.7077627809153111,0.20357736685645184,0.41555138925830143,0.5054144403378926,0.37820615471831404,0.4445064523182668,0.006028899032397431,0.3037707035811308
130,sxk92x,18.458333333333332,285,2888,41.0421752929688,28.8555908203125,120.33333333333333,66.65920248069519,412.57142857142856,0.5539545912477111,0.6435194475001188,0.03629011941351337,0.06446443978799395,0.3966882995981136,0.3781433876899812,0.3713300025207883,0.004986960231271545,0.30351210219823926
131,sxk91w,21.035714285714285,151,2273,40.9927368164063,28.8995361328125,81.17857142857143,38.71075414884715,324.7142857142857,0.47685926799576245,0.6771125872792839,0.02854335667859122,0.08951619597672583,0.4535417075605473,0.37812516105838734,0.4623083180786903,0.006282374771102354,0.3037566038009304
132,sxk8yv,41.96153846153846,1188,12501,40.9432983398438,29.1302490234375,480.8076923076923,240.01333616793366,1785.857142857143,0.4991878042039274,0.6670278381373324,0.15737894895954047,0.2929120675946729,0.43647416457601873,0.3781106871165721,0.3887072456681472,0.005234389888517038,0.3035354276709611
133,sxk9c3,23.833333333333332,176,1743,41.0971069335938,28.8885498046875,72.625,30.388516852945276,290.5,0.4184305246475297,0.705004568516666,0.02552652793873129,0.11670863341022232,0.5007464106217638,0.37789995607065174,0.5905705834788485,0.008108664942470247,0.30394169784501546
134,sxkb6p,40.4375,1644,12272,40.8663940429688,29.2730712890625,767.0,399.7687664971673,1753.142857142857,0.5212109080790692,0.6573710421671669,0.1544943820224719,0.27809864239051696,0.4201308943574275,0.37784377716556633,3.470145074676674,0.04911011283198962,0.312097044298851
135,sxk91t,17.846153846153847,52,777,40.9872436523438,28.8995361328125,29.884615384615383,14.28377239548971,111.0,0.4779640698459529,0.6766064347587484,0.009699198871365949,0.05851414701408483,0.45268508933639817,0.37783237319873714,0.9537343360436216,0.013279651045334672,0.3049218287680567
136,sxk923,23.2,214,3704,41.0092163085938,28.8446044921875,105.82857142857142,52.67072281654019,529.1428571428571,0.49769851473042315,0.6676911208528468,0.04656875094472716,0.11055272842527758,0.4375967117111621,0.3776378992870127,0.5930664860153209,0.008144203393758556,0.3037391601083619
137,sxk998,22.95,123,1406,41.0476684570313,28.8995361328125,70.3,29.2162535874162,200.85714285714286,0.41559393438123193,0.706417268195705,0.017622310676676575,0.10812276593122046,0.5031372794631044,0.377001781451593,0.7744203649256655,0.010726450055004545,0.3037467151722753
138,sxk3kx,29.82608695652174,133,1825,41.0421752929688,28.6798095703125,79.34782608695652,25.49618277249321,260.7142857142857,0.321321755484906,0.7568179331407545,0.022900186426160124,0.17495729957211362,0.5884359322397054,0.376650089789387,3.3318245144374408,0.04714060544121574,0.3107481929197528
139,sxk9df,42.09375,471,9022,41.0586547851563,28.9544677734375,281.9375,105.12939415847993,1288.857142857143,0.37288191233201345,0.7283947665253843,0.11355620496800523,0.29419714391364543,0.5403322450645607,0.3765854083228211,0.5776543417259359,0.007924754224140405,0.302853277503085
140,sxkb9t,28.304347826086957,139,2069,40.8993530273438,29.2510986328125,89.95652173913044,31.806915001257714,295.57142857142856,0.3535809787437385,0.7387810671867613,0.025973698795787772,0.16016622352133106,0.5579101372355091,0.3765190097885964,1.6243970521419866,0.02282902804169504,0.3057810134392162
141,sxk9nf,23.925925925925927,158,1904,40.9707641601563,29.1302490234375,70.51851851851852,29.684715531436982,272.0,0.42094922234108867,0.7037549155714709,0.023895299037637926,0.11760861951913239,0.49863148390840245,0.3763913604447597,0.9886583601655883,0.013776924361064554,0.30386847322802063
142,sxk9ec,19.074074074074073,110,1622,41.0531616210938,28.9984130859375,60.074074074074076,29.992211714589565,231.71428571428572,0.499253832478692,0.6669984617259349,0.020343124905527282,0.07044934741224577,0.43642444760664256,0.37632164775041843,0.3201154038138851,0.004257730025044011,0.3019088642053436
143,sxk9k5,25.982142857142858,65,5513,41.0202026367188,29.0093994140625,32.81547619047619,17.360440914732575,787.5714285714286,0.5290321192791938,0.6540084981808056,0.06935557011135184,0.13759473960914198,0.414440087058528,0.37628738058463895,1.167566996470049,0.01632435390346578,0.3042947752484043
144,sxk971,16.95,43,382,41.0092163085938,28.9654541015625,19.1,9.352173966235704,54.57142857142857,0.48964261600764714,0.6713019547467528,0.004723635813976923,0.04980366607384925,0.4437077276449018,0.3761622636138141,0.23197884077054595,0.0030027783966596385,0.30153036657038323
145,sxk9hq,23.391304347826086,63,957,40.9927368164063,29.0203857421875,41.608695652173914,16.516490741170234,136.71428571428572,0.39694805333101946,0.7158462318018929,0.011966544062074872,0.1124121779859474,0.5190949636239048,0.3760786113600342,1.5443928780246974,0.021689871202363008,0.3052008633285
146,sxk3nz,19.115384615384617,151,1993,40.9982299804688,28.7786865234375,76.65384615384616,39.67159417789237,284.7142857142857,0.5175421217319345,0.6589602922248536,0.025016375270821786,0.07085087967622106,0.42282055904724086,0.37581703554199275,0.8844552170398651,0.012293205236640643,0.30311226948092235
147,sxk9ht,24.35,123,1542,40.9872436523438,29.0313720703125,77.1,31.19868418277992,220.28571428571428,0.40465219432393346,0.7119200069888513,0.01933541593187887,0.12173055589794042,0.5124501765478683,0.3756385765061309,1.907874241349536,0.026865379675135827,0.30588393713993195
148,sxk3ru,20.523809523809526,137,1815,41.0256958007813,28.8226318359375,86.42857142857143,41.98162863512018,259.2857142857143,0.485737851970977,0.6730662469650363,0.02277422280445407,0.08454055848889458,0.44669363565797854,0.3753636709871544,0.49420369382792234,0.006736524018047095,0.3016382415933329
149,sxk9pr,30.04,505,7106,40.99822998046879,29.1522216796875,284.24,148.67786205977896,1015.1428571428571,0.5230715664904865,0.6565679656828171,0.0894215750491258,0.17703650226268075,0.418771758674073,0.3753541885805733,0.20013401391780677,0.002549348901175317,0.3007932206446937
150,sxk9qm,37.916666666666664,756,9838,41.0311889648438,29.1082763671875,409.9166666666667,199.91648618679594,1405.4285714285713,0.4877003118999184,0.6721783896939001,0.123834836499219,0.2535965205754408,0.44519101601658306,0.3748766652802939,1.0302761215680047,0.014369507911389664,0.3027752338065131
151,sxk92k,25.482758620689655,242,3818,41.0256958007813,28.8446044921875,131.6551724137931,62.91563277350583,545.4285714285714,0.47788196710786024,0.6766440231738865,0.048004736232176146,0.1327407997503234,0.4527487043933579,0.3747298690696626,0.35271361638923815,0.004721886767050651,0.3007282726091402
152,sxk938,31.029411764705884,355,6274,41.0037231445313,28.8995361328125,184.52941176470588,87.59280283638836,896.2857142857143,0.4746820682851554,0.678112266709025,0.07894140172318234,0.18665343618033747,0.45523357628208827,0.3745213852639076,1.029813665376792,0.01436292312829648,0.3024896928367854
153,sxk9kc,19.454545454545453,97,1240,41.0092163085938,29.0423583984375,56.36363636363637,27.52409412815901,177.14285714285714,0.488330702265125,0.6718936849707372,0.015531314556356122,0.07414747215067616,0.4447091785378235,0.3744632513405399,1.137647622475465,0.01589834038741477,0.3027502691499149
154,sxk9e8,24.0,165,2024,41.0476684570313,28.9874267578125,84.33333333333333,36.76679346161799,289.14285714285717,0.4359698829389173,0.6963934354621403,0.025406862498110545,0.11832860840626042,0.48617283209394224,0.37443941514596557,0.229115716020003,0.002962011171981333,0.30014393435116876
